Mkt Al,Orig,Dest,Date,Year,Month,Flights,Seats,ASMs
UA,DEN,YVR,2018-07-01,2018,7,90,11074,12336436
UA,DEN,YVR,2018-08-01,2018,8,93,11334,12626076
UA,DEN,YVR,2018-09-01,2018,9,88,10973,12223922
UA,DEN,YVR,2018-10-01,2018,10,64,7220,8043080
UA,DEN,YVR,2018-11-01,2018,11,57,4332,4825848
UA,DEN,YVR,2018-12-01,2018,12,60,5938,6614932
UA,DEN,YWG,2018-01-01,2018,1,31,1550,1213650
UA,DEN,YWG,2018-02-01,2018,2,28,1400,1096200
UA,DEN,YWG,2018-03-01,2018,3,31,1550,1213650
UA,DEN,YWG,2018-04-01,2018,4,30,1500,1174500
UA,DEN,YWG,2018-05-01,2018,5,31,1550,1213650
UA,DEN,YWG,2018-06-01,2018,6,55,2750,2153250
UA,DEN,YWG,2018-07-01,2018,7,62,3100,2427300
UA,DEN,YWG,2018-08-01,2018,8,61,3050,2388150
UA,DEN,YWG,2018-09-01,2018,9,54,2700,2114100
UA,DEN,YWG,2018-10-01,2018,10,57,2850,2231550
UA,DEN,YWG,2018-11-01,2018,11,49,2450,1918350
UA,DEN,YWG,2018-12-01,2018,12,31,1550,1213650
UA,DEN,YYC,2018-01-01,2018,1,79,6858,6165342
UA,DEN,YYC,2018-02-01,2018,2,74,7036,6325364
UA,DEN,YYC,2018-03-01,2018,3,87,8821,7930079
UA,DEN,YYC,2018-04-01,2018,4,83,8078,7262122
UA,DEN,YYC,2018-05-01,2018,5,83,7952,7148848
UA,DEN,YYC,2018-06-01,2018,6,108,9564,8598036
UA,DEN,YYC,2018-07-01,2018,7,108,9791,8802109
UA,DEN,YYC,2018-08-01,2018,8,116,10210,9178790
UA,DEN,YYC,2018-09-01,2018,9,104,9444,8490156
UA,DEN,YYC,2018-10-01,2018,10,100,8804,7914796
UA,DEN,YYC,2018-11-01,2018,11,97,9062,8146738
UA,DEN,YYC,2018-12-01,2018,12,94,7892,7094908
UA,DEN,YYZ,2018-01-01,2018,1,61,4270,5615050
UA,DEN,YYZ,2018-02-01,2018,2,56,3920,5154800
UA,DEN,YYZ,2018-03-01,2018,3,62,4340,5707100
UA,DEN,YYZ,2018-04-01,2018,4,60,4200,5523000
UA,DEN,YYZ,2018-05-01,2018,5,62,4340,5707100
UA,DEN,YYZ,2018-06-01,2018,6,60,5527,7268005
UA,DEN,YYZ,2018-07-01,2018,7,61,4386,5767590
UA,DEN,YYZ,2018-08-01,2018,8,62,5396,7095740
UA,DEN,YYZ,2018-09-01,2018,9,58,6848,9005120
UA,DEN,YYZ,2018-10-01,2018,10,57,6280,8258200
UA,DEN,YYZ,2018-11-01,2018,11,56,7292,9588980
UA,DEN,YYZ,2018-12-01,2018,12,62,7987,10502905
UA,DFW,DEN,2018-01-01,2018,1,138,15896,10189336
UA,DFW,DEN,2018-02-01,2018,2,125,15517,9946397
UA,DFW,DEN,2018-03-01,2018,3,140,18561,11897601
UA,DFW,DEN,2018-04-01,2018,4,137,15869,10172029
UA,DFW,DEN,2018-05-01,2018,5,138,15272,9789352
UA,DFW,DEN,2018-06-01,2018,6,160,21350,13685350
UA,DFW,DEN,2018-07-01,2018,7,164,21850,14005850
UA,DFW,DEN,2018-08-01,2018,8,171,21755,13944955
UA,DFW,DEN,2018-09-01,2018,9,161,18396,11791836
UA,DFW,DEN,2018-10-01,2018,10,137,15328,9825248
UA,DFW,DEN,2018-11-01,2018,11,139,13776,8830416
UA,DFW,DEN,2018-12-01,2018,12,148,14399,9229759
UA,DFW,EWR,2018-01-01,2018,1,152,13691,18784052
UA,DFW,EWR,2018-02-01,2018,2,134,13620,18686640
UA,DFW,EWR,2018-03-01,2018,3,133,15485,21245420
UA,DFW,EWR,2018-04-01,2018,4,132,16298,22360856
UA,DFW,EWR,2018-05-01,2018,5,147,18386,25225592
UA,DFW,EWR,2018-06-01,2018,6,142,18967,26022724
UA,DFW,EWR,2018-07-01,2018,7,173,18029,24735788
UA,DFW,EWR,2018-08-01,2018,8,177,17826,24457272
UA,DFW,EWR,2018-09-01,2018,9,143,13666,18749752
UA,DFW,EWR,2018-10-01,2018,10,149,14640,20086080
UA,DFW,EWR,2018-11-01,2018,11,138,16323,22395156
UA,DFW,EWR,2018-12-01,2018,12,146,16140,22144080
UA,DFW,IAD,2018-01-01,2018,1,63,5339,6257308
UA,DFW,IAD,2018-02-01,2018,2,66,6199,7265228
UA,DFW,IAD,2018-03-01,2018,3,88,6688,7838336
UA,DFW,IAD,2018-04-01,2018,4,87,7162,8393864
UA,DFW,IAD,2018-05-01,2018,5,93,7068,8283696
UA,DFW,IAD,2018-06-01,2018,6,90,10335,12112620
UA,DFW,IAD,2018-07-01,2018,7,93,11483,13458076
UA,DFW,IAD,2018-08-01,2018,8,93,9250,10841000
UA,DFW,IAD,2018-09-01,2018,9,90,10392,12179424
UA,DFW,IAD,2018-10-01,2018,10,92,9302,10901944
UA,DFW,IAD,2018-11-01,2018,11,89,6912,8100864
UA,DFW,IAD,2018-12-01,2018,12,85,6510,7629720
UA,DFW,IAH,2018-01-01,2018,1,237,26650,5969600
UA,DFW,IAH,2018-02-01,2018,2,216,24737,5541088
UA,DFW,IAH,2018-03-01,2018,3,236,26674,5974976
UA,DFW,IAH,2018-04-01,2018,4,225,24184,5417216
UA,DFW,IAH,2018-05-01,2018,5,227,26261,5882464
UA,DFW,IAH,2018-06-01,2018,6,230,26029,5830496
UA,DFW,IAH,2018-07-01,2018,7,234,26437,5921888
UA,DFW,IAH,2018-08-01,2018,8,238,24259,5434016
UA,DFW,IAH,2018-09-01,2018,9,222,22825,5112800
UA,DFW,IAH,2018-10-01,2018,10,206,20343,4556832
UA,DFW,IAH,2018-11-01,2018,11,230,19316,4326784
UA,DFW,IAH,2018-12-01,2018,12,239,19109,4280416
UA,DFW,LAX,2018-01-01,2018,1,62,5373,6635655
UA,DFW,LAX,2018-02-01,2018,2,56,4256,5256160
UA,DFW,LAX,2018-03-01,2018,3,62,4712,5819320
UA,DFW,LAX,2018-04-01,2018,4,75,5700,7039500
UA,DFW,LAX,2018-05-01,2018,5,89,6764,8353540
UA,DFW,LAX,2018-06-01,2018,6,82,8395,10367825
UA,DFW,LAX,2018-07-01,2018,7,84,9062,11191570
UA,DFW,LAX,2018-08-01,2018,8,86,8287,10234445
UA,DFW,LAX,2018-09-01,2018,9,84,6384,7884240
UA,DFW,LAX,2018-10-01,2018,10,84,6384,7884240
UA,DFW,LAX,2018-11-01,2018,11,79,6004,7414940
UA,DFW,LAX,2018-12-01,2018,12,77,5942,7338370
UA,DFW,ORD,2018-01-01,2018,1,205,27505,22059010
UA,DFW,ORD,2018-02-01,2018,2,198,26731,21438262
UA,DFW,ORD,2018-03-01,2018,3,237,31113,24952626
UA,DFW,ORD,2018-04-01,2018,4,230,30113,24150626
UA,DFW,ORD,2018-05-01,2018,5,238,31482,25248564
UA,DFW,ORD,2018-06-01,2018,6,227,30372,24358344
UA,DFW,ORD,2018-07-01,2018,7,228,30724,24640648
UA,DFW,ORD,2018-08-01,2018,8,228,31522,25280644
UA,DFW,ORD,2018-09-01,2018,9,197,28202,22618004
UA,DFW,ORD,2018-10-01,2018,10,190,26267,21066134
UA,DFW,ORD,2018-11-01,2018,11,191,25220,20226440
UA,DFW,ORD,2018-12-01,2018,12,185,22487,18034574
UA,DFW,SFO,2018-01-01,2018,1,91,8747,12805608
UA,DFW,SFO,2018-02-01,2018,2,78,7353,10764792
UA,DFW,SFO,2018-03-01,2018,3,92,8604,12596256
UA,DFW,SFO,2018-04-01,2018,4,104,9620,14083680
UA,DFW,SFO,2018-05-01,2018,5,111,10100,14786400
UA,DFW,SFO,2018-06-01,2018,6,104,11405,16696920
UA,DFW,SFO,2018-07-01,2018,7,105,11919,17449416
UA,DFW,SFO,2018-08-01,2018,8,114,12962,18976368
UA,DFW,SFO,2018-09-01,2018,9,107,11601,16983864
UA,DFW,SFO,2018-10-01,2018,10,116,12581,18418584
UA,DFW,SFO,2018-11-01,2018,11,112,10058,14724912
UA,DFW,SFO,2018-12-01,2018,12,120,11188,16379232
UA,DIK,DEN,2018-01-01,2018,1,59,2950,1439600
UA,DIK,DEN,2018-02-01,2018,2,52,2600,1268800
UA,DIK,DEN,2018-03-01,2018,3,61,3050,1488400
UA,DIK,DEN,2018-04-01,2018,4,54,2700,1317600
UA,DIK,DEN,2018-05-01,2018,5,54,2700,1317600
UA,DIK,DEN,2018-06-01,2018,6,51,2550,1244400
UA,DIK,DEN,2018-07-01,2018,7,53,2650,1293200
UA,DIK,DEN,2018-08-01,2018,8,54,2700,1317600
UA,DIK,DEN,2018-09-01,2018,9,50,2500,1220000
UA,DIK,DEN,2018-10-01,2018,10,54,2700,1317600
UA,DIK,DEN,2018-11-01,2018,11,52,2600,1268800
UA,DIK,DEN,2018-12-01,2018,12,56,2800,1366400
UA,DLH,ORD,2018-01-01,2018,1,93,4650,1846050
UA,DLH,ORD,2018-02-01,2018,2,84,4200,1667400
UA,DLH,ORD,2018-03-01,2018,3,93,6366,2527302
UA,DLH,ORD,2018-04-01,2018,4,89,6712,2664664
UA,DLH,ORD,2018-05-01,2018,5,88,6428,2551916
UA,DLH,ORD,2018-06-01,2018,6,106,7328,2909216
UA,DLH,ORD,2018-07-01,2018,7,111,7578,3008466
UA,DLH,ORD,2018-08-01,2018,8,103,7256,2880632
UA,DLH,ORD,2018-09-01,2018,9,115,7700,3056900
UA,DLH,ORD,2018-10-01,2018,10,116,7906,3138682
UA,DLH,ORD,2018-11-01,2018,11,89,6478,2571766
UA,DLH,ORD,2018-12-01,2018,12,92,6550,2600350
UA,DRO,DEN,2018-01-01,2018,1,179,9970,2502470
UA,DRO,DEN,2018-02-01,2018,2,153,8850,2221350
UA,DRO,DEN,2018-03-01,2018,3,172,10000,2510000
UA,DRO,DEN,2018-04-01,2018,4,165,9370,2351870
UA,DRO,DEN,2018-05-01,2018,5,167,9490,2381990
UA,DRO,DEN,2018-06-01,2018,6,218,12876,3231876
UA,DRO,DEN,2018-07-01,2018,7,202,12162,3052662
UA,DRO,DEN,2018-08-01,2018,8,201,11906,2988406
UA,DRO,DEN,2018-09-01,2018,9,167,9624,2415624
UA,DRO,DEN,2018-10-01,2018,10,179,11066,2777566
UA,DRO,DEN,2018-11-01,2018,11,166,10596,2659596
UA,DRO,DEN,2018-12-01,2018,12,154,9310,2336810
UA,DSM,DEN,2018-01-01,2018,1,150,9432,5555448
UA,DSM,DEN,2018-02-01,2018,2,132,8352,4919328
UA,DSM,DEN,2018-03-01,2018,3,148,9483,5585487
UA,DSM,DEN,2018-04-01,2018,4,145,10554,6216306
UA,DSM,DEN,2018-05-01,2018,5,150,11474,6758186
UA,DSM,DEN,2018-06-01,2018,6,149,12685,7471465
UA,DSM,DEN,2018-07-01,2018,7,151,13336,7854904
UA,DSM,DEN,2018-08-01,2018,8,154,13438,7914982
UA,DSM,DEN,2018-09-01,2018,9,144,12496,7360144
UA,DSM,DEN,2018-10-01,2018,10,150,12605,7424345
UA,DSM,DEN,2018-11-01,2018,11,145,15855,9338595
UA,DSM,DEN,2018-12-01,2018,12,137,12280,7232920
UA,DSM,EWR,2018-01-01,2018,1,31,2168,2202688
UA,DSM,EWR,2018-02-01,2018,2,27,1714,1741424
UA,DSM,EWR,2018-03-01,2018,3,31,1550,1574800
UA,DSM,EWR,2018-04-01,2018,4,30,1520,1544320
UA,DSM,EWR,2018-05-01,2018,5,31,1550,1574800
UA,DSM,EWR,2018-06-01,2018,6,29,1910,1940560
UA,DSM,EWR,2018-07-01,2018,7,31,2170,2204720
UA,DSM,EWR,2018-08-01,2018,8,31,2170,2204720
UA,DSM,EWR,2018-09-01,2018,9,30,2100,2133600
UA,DSM,EWR,2018-10-01,2018,10,3,210,213360
UA,DSM,IAH,2018-01-01,2018,1,59,3396,2723592
UA,DSM,IAH,2018-02-01,2018,2,54,3220,2582440
UA,DSM,IAH,2018-03-01,2018,3,62,3280,2630560
UA,DSM,IAH,2018-04-01,2018,4,60,3472,2784544
UA,DSM,IAH,2018-05-01,2018,5,62,3736,2996272
UA,DSM,IAH,2018-06-01,2018,6,36,2524,2024248
UA,DSM,IAH,2018-07-01,2018,7,36,2736,2194272
UA,DSM,IAH,2018-08-01,2018,8,40,2720,2181440
UA,DSM,IAH,2018-09-01,2018,9,55,3250,2606500
UA,DSM,IAH,2018-10-01,2018,10,58,4312,3458224
UA,DSM,IAH,2018-11-01,2018,11,57,4332,3474264
UA,DSM,IAH,2018-12-01,2018,12,62,4700,3769400
UA,DSM,ORD,2018-01-01,2018,1,148,11766,3518034
UA,DSM,ORD,2018-02-01,2018,2,134,10882,3253718
UA,DSM,ORD,2018-03-01,2018,3,149,12322,3684278
UA,DSM,ORD,2018-04-01,2018,4,143,12984,3882216
UA,DSM,ORD,2018-05-01,2018,5,150,14190,4242810
UA,DSM,ORD,2018-06-01,2018,6,173,12494,3735706
UA,DSM,ORD,2018-07-01,2018,7,156,9440,2822560
UA,DSM,ORD,2018-08-01,2018,8,182,14176,4238624
UA,DSM,ORD,2018-09-01,2018,9,173,14493,4333407
UA,DSM,ORD,2018-10-01,2018,10,177,15296,4573504
UA,DSM,ORD,2018-11-01,2018,11,168,14060,4203940
UA,DSM,ORD,2018-12-01,2018,12,161,11848,3542552
UA,DTW,DEN,2018-01-01,2018,1,39,5114,5743022
UA,DTW,DEN,2018-02-01,2018,2,28,3660,4110180
UA,DTW,DEN,2018-03-01,2018,3,52,7140,8018220
UA,DTW,DEN,2018-04-01,2018,4,58,7834,8797582
UA,DTW,DEN,2018-05-01,2018,5,61,7600,8534800
UA,DTW,DEN,2018-06-01,2018,6,60,8433,9470259
UA,DTW,DEN,2018-07-01,2018,7,62,9525,10696575
UA,DTW,DEN,2018-08-01,2018,8,62,8983,10087909
UA,DTW,DEN,2018-09-01,2018,9,58,8874,9965502
UA,DTW,DEN,2018-10-01,2018,10,57,8660,9725180
UA,DTW,DEN,2018-11-01,2018,11,55,8373,9402879
UA,DTW,DEN,2018-12-01,2018,12,59,9306,10450638
UA,DTW,EWR,2018-01-01,2018,1,152,11316,5510892
UA,DTW,EWR,2018-02-01,2018,2,146,10700,5210900
UA,DTW,EWR,2018-03-01,2018,3,185,13478,6563786
UA,DTW,EWR,2018-04-01,2018,4,193,16423,7998001
UA,DTW,EWR,2018-05-01,2018,5,202,15230,7417010
UA,DTW,EWR,2018-06-01,2018,6,182,13008,6334896
UA,DTW,EWR,2018-07-01,2018,7,182,13086,6372882
UA,DTW,EWR,2018-08-01,2018,8,195,14004,6819948
UA,DTW,EWR,2018-09-01,2018,9,196,14224,6927088
UA,DTW,EWR,2018-10-01,2018,10,201,14434,7029358
UA,DTW,EWR,2018-11-01,2018,11,199,14719,7168153
UA,DTW,EWR,2018-12-01,2018,12,189,13356,6504372
UA,DTW,IAD,2018-01-01,2018,1,96,6720,2573760
UA,DTW,IAD,2018-02-01,2018,2,96,6726,2576058
UA,DTW,IAD,2018-03-01,2018,3,120,8604,3295332
UA,DTW,IAD,2018-04-01,2018,4,113,7952,3045616
UA,DTW,IAD,2018-05-01,2018,5,119,8336,3192688
UA,DTW,IAD,2018-06-01,2018,6,115,8050,3083150
UA,DTW,IAD,2018-07-01,2018,7,115,8056,3085448
UA,DTW,IAD,2018-08-01,2018,8,120,8400,3217200
UA,DTW,IAD,2018-09-01,2018,9,115,8056,3085448
UA,DTW,IAD,2018-10-01,2018,10,122,8540,3270820
UA,DTW,IAD,2018-11-01,2018,11,117,8202,3141366
UA,DTW,IAD,2018-12-01,2018,12,99,6948,2661084
UA,DTW,IAH,2018-01-01,2018,1,144,11169,12017844
UA,DTW,IAH,2018-02-01,2018,2,127,9508,10230608
UA,DTW,IAH,2018-03-01,2018,3,84,9318,10026168
UA,DTW,IAH,2018-04-01,2018,4,113,9743,10483468
UA,DTW,IAH,2018-05-01,2018,5,142,14269,15353444
UA,DTW,IAH,2018-06-01,2018,6,144,11553,12431028
UA,DTW,IAH,2018-07-01,2018,7,146,13217,14221492
UA,DTW,IAH,2018-08-01,2018,8,129,11583,12463308
UA,DTW,IAH,2018-09-01,2018,9,138,10344,11130144
UA,DTW,IAH,2018-10-01,2018,10,148,11506,12380456
UA,DTW,IAH,2018-11-01,2018,11,142,10630,11437880
UA,DTW,IAH,2018-12-01,2018,12,142,10890,11717640
UA,DTW,ORD,2018-01-01,2018,1,169,16064,3775040
UA,DTW,ORD,2018-02-01,2018,2,172,15104,3549440
UA,DTW,ORD,2018-03-01,2018,3,208,17207,4043645
UA,DTW,ORD,2018-04-01,2018,4,203,16716,3928260
UA,DTW,ORD,2018-05-01,2018,5,212,17526,4118610
UA,DTW,ORD,2018-06-01,2018,6,222,16830,3955050
UA,DTW,ORD,2018-07-01,2018,7,229,17075,4012625
UA,DTW,ORD,2018-08-01,2018,8,237,18296,4299560
UA,DTW,ORD,2018-09-01,2018,9,228,18826,4424110
UA,DTW,ORD,2018-10-01,2018,10,221,19183,4508005
UA,DTW,ORD,2018-11-01,2018,11,199,16698,3924030
UA,DTW,ORD,2018-12-01,2018,12,187,15108,3550380
UA,DTW,SFO,2018-01-01,2018,1,31,4116,8557164
UA,DTW,SFO,2018-02-01,2018,2,28,3936,8182944
UA,DTW,SFO,2018-03-01,2018,3,31,4144,8615376
UA,DTW,SFO,2018-04-01,2018,4,28,3584,7451136
UA,DTW,SFO,2018-05-01,2018,5,31,3968,8249472
UA,DTW,SFO,2018-06-01,2018,6,30,3862,8029098
UA,DTW,SFO,2018-07-01,2018,7,31,3968,8249472
UA,DTW,SFO,2018-08-01,2018,8,31,4408,9164232
UA,DTW,SFO,2018-09-01,2018,9,30,3840,7983360
UA,DTW,SFO,2018-10-01,2018,10,31,4481,9315999
UA,DTW,SFO,2018-11-01,2018,11,29,3823,7948017
UA,DTW,SFO,2018-12-01,2018,12,31,3968,8249472
UA,DUB,EWR,2018-01-01,2018,1,31,8277,26428461
UA,DUB,EWR,2018-02-01,2018,2,28,7476,23870868
UA,DUB,EWR,2018-03-01,2018,3,31,10411,33242323
UA,DUB,EWR,2018-04-01,2018,4,30,10920,34867560
UA,DUB,EWR,2018-05-01,2018,5,31,11284,36029812
UA,DUB,EWR,2018-06-01,2018,6,30,10920,34867560
UA,DUB,EWR,2018-07-01,2018,7,31,11284,36029812
UA,DUB,EWR,2018-08-01,2018,8,31,11284,36029812
UA,DUB,EWR,2018-09-01,2018,9,30,10920,34867560
UA,DUB,EWR,2018-10-01,2018,10,31,11284,36029812
UA,DUB,EWR,2018-11-01,2018,11,30,10920,34867560
UA,DUB,EWR,2018-12-01,2018,12,30,9270,29599110
UA,DUB,IAD,2018-02-01,2018,2,11,1859,6329895
UA,DUB,IAD,2018-03-01,2018,3,31,5239,17838795
UA,DUB,IAD,2018-04-01,2018,4,30,5070,17263350
UA,DUB,IAD,2018-05-01,2018,5,31,5239,17838795
UA,DUB,IAD,2018-06-01,2018,6,30,5070,17263350
UA,DUB,IAD,2018-07-01,2018,7,31,5239,17838795
UA,DUB,IAD,2018-08-01,2018,8,31,5239,17838795
UA,DUB,IAD,2018-09-01,2018,9,30,5070,17263350
UA,DUB,IAD,2018-10-01,2018,10,31,5239,17838795
UA,DUB,IAD,2018-11-01,2018,11,26,4394,14961570
UA,DUB,IAD,2018-12-01,2018,12,2,338,1150890
UA,DUB,ORD,2018-04-01,2018,4,21,3549,13039026
UA,DUB,ORD,2018-05-01,2018,5,31,5239,19248086
UA,DUB,ORD,2018-06-01,2018,6,30,5070,18627180
UA,DUB,ORD,2018-07-01,2018,7,31,5239,19248086
UA,DUB,ORD,2018-08-01,2018,8,31,5239,19248086
UA,DUB,ORD,2018-09-01,2018,9,30,5070,18627180
UA,DUB,ORD,2018-10-01,2018,10,27,4563,16764462
UA,DVL,DEN,2018-01-01,2018,1,22,1100,701800
UA,DVL,DEN,2018-02-01,2018,2,20,1000,638000
UA,DVL,DEN,2018-03-01,2018,3,22,1100,701800
UA,DVL,DEN,2018-04-01,2018,4,22,1100,701800
UA,DVL,DEN,2018-05-01,2018,5,22,1100,701800
UA,DVL,DEN,2018-06-01,2018,6,21,1050,669900
UA,DVL,DEN,2018-07-01,2018,7,22,1100,701800
UA,DVL,DEN,2018-08-01,2018,8,23,1150,733700
UA,DVL,DEN,2018-09-01,2018,9,21,1050,669900
UA,DVL,DEN,2018-10-01,2018,10,22,1100,701800
UA,DVL,DEN,2018-11-01,2018,11,25,1250,797500
UA,DVL,DEN,2018-12-01,2018,12,22,1100,701800
UA,DVL,JMS,2018-01-01,2018,1,30,1500,123000
UA,DVL,JMS,2018-02-01,2018,2,28,1400,114800
UA,DVL,JMS,2018-03-01,2018,3,31,1550,127100
UA,DVL,JMS,2018-04-01,2018,4,30,1500,123000
UA,DVL,JMS,2018-05-01,2018,5,30,1500,123000
UA,DVL,JMS,2018-06-01,2018,6,30,1500,123000
UA,DVL,JMS,2018-07-01,2018,7,30,1500,123000
UA,DVL,JMS,2018-08-01,2018,8,31,1550,127100
UA,DVL,JMS,2018-09-01,2018,9,30,1500,123000
UA,DVL,JMS,2018-10-01,2018,10,31,1550,127100
UA,DVL,JMS,2018-11-01,2018,11,30,1500,123000
UA,DVL,JMS,2018-12-01,2018,12,31,1550,127100
UA,EAR,DEN,2018-09-01,2018,9,43,2150,655750
UA,EAR,DEN,2018-10-01,2018,10,54,2700,823500
UA,EAR,DEN,2018-11-01,2018,11,52,2600,793000
UA,EAR,DEN,2018-12-01,2018,12,51,2550,777750
UA,EAU,ORD,2018-01-01,2018,1,58,2900,780100
UA,EAU,ORD,2018-02-01,2018,2,54,2700,726300
UA,EAU,ORD,2018-03-01,2018,3,62,3100,833900
UA,EAU,ORD,2018-04-01,2018,4,60,3000,807000
UA,EAU,ORD,2018-05-01,2018,5,61,3050,820450
UA,EAU,ORD,2018-06-01,2018,6,60,3000,807000
UA,EAU,ORD,2018-07-01,2018,7,61,3050,820450
UA,EAU,ORD,2018-08-01,2018,8,62,3100,833900
UA,EAU,ORD,2018-09-01,2018,9,60,3000,807000
UA,EAU,ORD,2018-10-01,2018,10,62,3100,833900
UA,EAU,ORD,2018-11-01,2018,11,59,2950,793550
UA,EAU,ORD,2018-12-01,2018,12,61,3050,820450
UA,ECP,IAH,2018-01-01,2018,1,59,3054,1743834
UA,ECP,IAH,2018-02-01,2018,2,54,2700,1541700
UA,ECP,IAH,2018-03-01,2018,3,62,3100,1770100
UA,ECP,IAH,2018-04-01,2018,4,60,3000,1713000
UA,ECP,IAH,2018-05-01,2018,5,62,3100,1770100
UA,ECP,IAH,2018-06-01,2018,6,64,3746,2138966
UA,ECP,IAH,2018-07-01,2018,7,66,4392,2507832
UA,ECP,IAH,2018-08-01,2018,8,76,4632,2644872
UA,ECP,IAH,2018-09-01,2018,9,90,4500,2569500
UA,ECP,IAH,2018-10-01,2018,10,89,4736,2704256
UA,ECP,IAH,2018-11-01,2018,11,61,3050,1741550
UA,ECP,IAH,2018-12-01,2018,12,62,3100,1770100
UA,EDI,EWR,2018-01-01,2018,1,27,4563,14916447
UA,EDI,EWR,2018-02-01,2018,2,25,4225,13811525
UA,EDI,EWR,2018-03-01,2018,3,31,5239,17126291
UA,EDI,EWR,2018-04-01,2018,4,30,5070,16573830
UA,EDI,EWR,2018-05-01,2018,5,31,5239,17126291
UA,EDI,EWR,2018-06-01,2018,6,30,5070,16573830
UA,EDI,EWR,2018-07-01,2018,7,31,5239,17126291
UA,EDI,EWR,2018-08-01,2018,8,31,5239,17126291
UA,EDI,EWR,2018-09-01,2018,9,30,5070,16573830
UA,EDI,EWR,2018-10-01,2018,10,31,5239,17126291
UA,EDI,EWR,2018-11-01,2018,11,30,5070,16573830
UA,EDI,EWR,2018-12-01,2018,12,31,5239,17126291
UA,EDI,IAD,2018-05-01,2018,5,8,1352,4702256
UA,EDI,IAD,2018-06-01,2018,6,30,5070,17633460
UA,EDI,IAD,2018-07-01,2018,7,31,5239,18221242
UA,EDI,IAD,2018-08-01,2018,8,31,5239,18221242
UA,EDI,IAD,2018-09-01,2018,9,30,5070,17633460
UA,EDI,IAD,2018-10-01,2018,10,4,676,2351128
UA,EDI,ORD,2018-05-01,2018,5,27,4563,16942419
UA,EDI,ORD,2018-06-01,2018,6,30,5070,18824910
UA,EDI,ORD,2018-07-01,2018,7,31,5239,19452407
UA,EDI,ORD,2018-08-01,2018,8,31,5239,19452407
UA,EDI,ORD,2018-09-01,2018,9,30,5070,18824910
UA,EDI,ORD,2018-10-01,2018,10,27,4563,16942419
UA,EGE,DEN,2018-01-01,2018,1,98,11820,1430220
UA,EGE,DEN,2018-02-01,2018,2,90,10780,1304380
UA,EGE,DEN,2018-03-01,2018,3,102,12100,1464100
UA,EGE,DEN,2018-04-01,2018,4,68,6120,740520
UA,EGE,DEN,2018-05-01,2018,5,59,4450,538450
UA,EGE,DEN,2018-06-01,2018,6,60,4526,547646
UA,EGE,DEN,2018-07-01,2018,7,60,4512,545952
UA,EGE,DEN,2018-08-01,2018,8,62,4676,565796
UA,EGE,DEN,2018-09-01,2018,9,59,4484,542564
UA,EGE,DEN,2018-10-01,2018,10,59,4478,541838
UA,EGE,DEN,2018-11-01,2018,11,33,2508,303468
UA,EGE,DEN,2018-12-01,2018,12,74,5624,680504
UA,EGE,EWR,2018-01-01,2018,1,32,4032,6955200
UA,EGE,EWR,2018-02-01,2018,2,30,3780,6520500
UA,EGE,EWR,2018-03-01,2018,3,32,4032,6955200
UA,EGE,EWR,2018-04-01,2018,4,2,252,434700
UA,EGE,EWR,2018-12-01,2018,12,13,2197,3789825
UA,EGE,IAD,2018-01-01,2018,1,4,504,792792
UA,EGE,IAD,2018-02-01,2018,2,4,504,792792
UA,EGE,IAD,2018-03-01,2018,3,5,630,990990
UA,EGE,IAD,2018-12-01,2018,12,13,1638,2576574
UA,EGE,IAH,2018-01-01,2018,1,31,3906,3652110
UA,EGE,IAH,2018-02-01,2018,2,28,3528,3298680
UA,EGE,IAH,2018-03-01,2018,3,21,2646,2474010
UA,EGE,IAH,2018-04-01,2018,4,1,126,117810
UA,EGE,IAH,2018-12-01,2018,12,13,1638,1531530
UA,EGE,LAX,2018-12-01,2018,12,2,152,113696
UA,EGE,ORD,2018-01-01,2018,1,13,1638,1649466
UA,EGE,ORD,2018-02-01,2018,2,18,2268,2283876
UA,EGE,ORD,2018-03-01,2018,3,31,3906,3933342
UA,EGE,ORD,2018-04-01,2018,4,2,252,253764
UA,EGE,ORD,2018-12-01,2018,12,23,2898,2918286
UA,EGE,SFO,2018-01-01,2018,1,5,350,296450
UA,EGE,SFO,2018-02-01,2018,2,6,420,355740
UA,EGE,SFO,2018-03-01,2018,3,8,560,474320
UA,EGE,SFO,2018-12-01,2018,12,13,988,836836
UA,ELM,EWR,2018-04-01,2018,4,43,2150,374100
UA,ELM,EWR,2018-05-01,2018,5,62,3100,539400
UA,ELM,EWR,2018-06-01,2018,6,60,3000,522000
UA,ELM,EWR,2018-07-01,2018,7,62,3100,539400
UA,ELM,EWR,2018-08-01,2018,8,62,3100,539400
UA,ELM,EWR,2018-09-01,2018,9,58,2900,504600
UA,ELM,EWR,2018-10-01,2018,10,62,3100,539400
UA,ELM,EWR,2018-11-01,2018,11,59,2950,513300
UA,ELM,EWR,2018-12-01,2018,12,60,3000,522000
UA,ELP,DEN,2018-01-01,2018,1,100,5460,3073980
UA,ELP,DEN,2018-02-01,2018,2,96,5300,2983900
UA,ELP,DEN,2018-03-01,2018,3,119,6090,3428670
UA,ELP,DEN,2018-04-01,2018,4,113,6070,3417410
UA,ELP,DEN,2018-05-01,2018,5,114,6320,3558160
UA,ELP,DEN,2018-06-01,2018,6,118,6670,3755210
UA,ELP,DEN,2018-07-01,2018,7,121,6976,3927488
